Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,visitas_totales,Visitas RUTS,Indice_Esfuerzo_A
1295.0,Acuerdo de Actualización del Plan y Programa de Estudios,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42186 San Agustín Tlaxiaca San Agustín Tlaxiaca,Empresarial,28800.0,1,4,1,22,0,100.0,1,631.0,221.0,-1.5086124074755234
1300.0,Expedición de la Carta de Opinión de Pertinencia de Planes y Programas de Estudios de tipo Superior solicitada ante la COEPEES,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42186 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,172800.0,1,3,1,34,0,100.0,1,537.0,3305.4179357022,-2.1543970564279333
1342.0,Programa de Atención Médica Contra Accidentes Para Escolares en el Hospital del Niño DIF Hidalgo,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Boulevard S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,3,1,1123,0,100.0,0,840.0,814.0,-1.5199821673412057
1345.0,Becas ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,Calle S/N El Saucillo 42411 El Saucillo Huichapan,Social,34560.0,2,1,1,104,0,100.0,0,1038.0,473.0,-1.6103297465105453
1347.0,Por la elaboración de constancia de seguridad por unidad de transporte de materiales peligrosos,Secretaría de Gobierno,Subsecretaría de Protección Civil y Gestión de Riesgos,Calle 115 Revolución 42060 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0,0,1,0,0,0.0,1,787.0,121.0,-1.638221466248943
1351.0,Inscripción a cursos de capacitación en línea del ICATHI,Secretaría de Trabajo y Previsión Social,Instituto de Capacitación para el Trabajo del Estado de Hidalgo,Calle Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Ambos,30.0,1,1,1,6190,0,100.0,1,919.0,4636.0,-1.4348884990333974
1387.0,"Autenticación de título, diploma o grado académico",Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42160 San Agustín Tlaxiaca San Agustín Tlaxiaca,Empresarial,7200.0,1,12,1,1913,0,100.0,1,683.0,815.0,-1.2760817870965409
1388.0,"Diseño, tendido y corte de tela para el ensamble de prendas de vestir en el ICATHI",Secretaría de Trabajo y Previsión Social,Instituto de Capacitación para el Trabajo del Estado de Hidalgo,Calle s/n El Cerrito 42180 Pachuquilla Mineral De La Reforma,Ambos,60.0,0,1,1,221120,0,100.0,1,459.0,528.0,-1.4326506169915936
1410.0,Atención médica.,Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,60.0,0,0,1,0,0,0.0,0,658.0,497.0,-1.4722952239477596
1417.0,Admisión UTHH,Secretaría de Educación Pública,Universidad Tecnológica de la Huasteca Hidalguense,Carretera s/n Tepoxteco 43000 Huejutla De Reyes Huejutla De Reyes,Social,1460.0,1,3,1,1467,0,100.0,1,1144.0,13.0,-1.406566078441103
1418.0,Cancelación de Hipoteca y Reserva de Dominio,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,4,1,18,0,100.0,1,1828.0,2136.0,-1.3830427959622686
1419.0,"Representación Legal a Trabajadores, Sindicatos y Beneficiarios",Secretaría de Trabajo y Previsión Social,Secretaría de Trabajo y Previsión Social,Carretera 1955 CANACINTRA 0 La Reforma (CANACINTRA) [Parque Industrial] Mineral De La Reforma,Social,259200.0,0,1,1,0,0,0.0,0,1520.0,216.0,-2.5860563930507405
1428.0,Denuncia y/o queja a posibles violaciones o incumplimientos a las norma de trabajo,Secretaría de Trabajo y Previsión Social,Secretaría de Trabajo y Previsión Social,Carretera 1955 CANACINTRA 0 La Reforma (CANACINTRA) [Parque Industrial] Mineral De La Reforma,Social,21600.0,0,0,1,0,0,0.0,0,1595.0,4866.0,-1.5663087599920944
1430.0,Emisión de estado de cuenta,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,2,1,117,30,79.59183673,1,722.0,340.0,-1.4176065980096877
1435.0,Reestructuración de crédito,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,45.0,1,1,1,20,0,100.0,0,292.0,159.0,-1.4573166740020962
1439.0,Constancia de Viabilidad,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard km. 93.5 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,30.0,2,7,1,17,2,89.47368421,1,3040.0,2116.0,-1.333565913005428
1452.0,Atención de trabajo social,Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,50.0,0,0,1,0,0,0.0,0,823.0,600.0,-1.472251577923598
1455.0,Prestación de servicios de Marketing Deportivo del Instituto Hidalguense del Deporte,Secretaría de Educación Pública,Instituto Hidalguense del Deporte,Calle #104 Carlos Rovirosa 42082 Pachuca De Soto Pachuca De Soto,Ambos,15.0,1,0,1,13,0,100.0,1,609.0,152.0,-1.452104931020864
1478.0,Albergue Revolución,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle s/n Periodistas (en el segundo piso del Mercado Revolución) 42060 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,2743,0,100.0,0,1759.0,2626.0,-1.5718278704123347
1489.0,Autorización de cambio de titular del Centro de Verificación Vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,Calle 100 Adolfo López Mateos 42094 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,2,0,1,5,3,62.5,1,439.0,3305.4179357022,-1.5542028047084562
1496.0,Permiso de Publicidad Modalidad A Productos y Servicios,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,4,1,10,0,100.0,1,905.0,886.0,-1.4771872700790882
1500.0,Solicitud de Visita de Verificación de materia prima y medicamentos que sean o contengan estupefacientes o psicotrópicos Modalidad A. Balance,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0,1,1,2,0,100.0,0,536.0,273.0,-1.6433022711576897
1502.0,"Reportes, Quejas y Sugerencias del Servicio Tuzobús",Secretaría de Movilidad y Transporte,Sistema de Transporte Masivo de Hidalgo,Boulevard S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,21600.0,1,2,2,1150,0,100.0,0,2577.0,3366.0,-0.539940826781694
1506.0,Expedición de Tarjetón para Personas Conductoras del Tuzobús,Secretaría de Movilidad y Transporte,Sistema de Transporte Masivo de Hidalgo,"Calle Km 1 Blvd. Camino a Téllez Km. 1, Jagüey de Téllez, Zempoala, Hidalgo, C.P. 43840 43840 Zempoala Zempoala",Social,1440.0,2,13,1,106,0,100.0,1,1054.0,463.0,-1.2360285962699722
1507.0,Renovación del Tarjetón para Personas Conductoras del Tuzobús,Secretaría de Movilidad y Transporte,Sistema de Transporte Masivo de Hidalgo,Calle Km 1 Jaguey de Téllez 43840 Zempoala Zempoala,Social,1440.0,1,9,1,43,0,100.0,1,1484.0,194.0,-1.3027873802505219
1509.0,Centro de Expresión Juvenil,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Avenida s/n Periodistas 42060 Pachuca De Soto Pachuca De Soto,Social,11520.0,0,0,1,4558,0,100.0,0,1578.0,4424.0,-1.5223135676370854
1521.0,Inscripción 1er Semestre Bachillerato del Estado de Hidalgo,Secretaría de Educación Pública,Bachillerato del Estado de Hidalgo,Calle Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,30.0,0,5,1,2211,0,100.0,1,1165.0,4400.0,-1.3633920748242703
1528.0,Readmision UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle s/n tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,30.0,1,1,2,15,0,100.0,1,328.0,84.0,-0.44071554775612715
1530.0,Examen de Recuperación UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle s/n tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,30.0,0,1,1,200,0,100.0,1,211.0,103.0,-1.4325196789191086
1532.0,Bitácora de Operación de Equipos y Procesos Generadores de Emisiones a la Atmósfera,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,Calle 100 Adolfo López Mateos 42094 Pachuca De Soto Pachuca De Soto,Social,43200.0,0,2,1,10,9,52.63157895,1,1728.0,1035.0,-1.6036576642015241
1536.0,Autorización en materia de impacto ambiental del transporte de residuos de manejo especial generados en procesos industriales y de servicios.,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,Calle 100 Adolfo López Mateos 42094 Pachuca De Soto Pachuca De Soto,Ambos,86400.0,1,7,2,200,100,66.66666667,1,5508.0,4524.0,-0.7139948522986043
1540.0,Inscripción de registro de perito valuador (Catastral),Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,172800.0,2,2,1,0,0,0.0,1,1941.0,1038.0,-2.1740477775659315
1546.0,Puntos Topográficos con referencia de localización.,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,4320.0,1,2,1,0,0,0.0,1,884.0,201.0,-1.4363307423750633
1550.0,Restitución fotogramétrica escala 1:1000.,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,4320.0,1,0,1,0,0,0.0,1,650.0,120.0,-1.4708945444224828
1555.0,"Constancias de calificaciones, reportes de evaluación y certificación de educación básica",Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard s/n Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,5760.0,1,3,12,2849,0,100.0,1,8048.0,73483.0,9.510568595219327
1557.0,Autorización para impartir educación inicial y/o básica en el estado,Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,18720.0,3,2,2,62,0,100.0,1,3065.0,3177.0,-0.509745706119241
1558.0,Registro de Institución en el Catálogo de Centros de Trabajo de SEPH,Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Ambos,20.0,1,2,2,4920,0,100.0,0,411.0,1150.0,-0.4457527066407123
1559.0,Becas de Educación Básica para escuelas públicas y particulares,Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,21600.0,1,2,12,7065,0,100.0,0,14206.0,54288.0,9.401788685991004
1560.0,Preinscripciones de Educación Básica,Secretaría de Educación Pública,Instituto Hidalguense de Educación,Boulevard s/n Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,47520.0,0,1,12,115921,0,100.0,0,24966.0,63553.0,9.273745110454419
1572.0,Constitución de Grupos de Productores/as de Leche.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera s/n Venta Prieta, Ex Centro Minero 42080 Pachuca De Soto Pachuca De Soto",Ambos,14400.0,1,5,2,16,0,100.0,0,448.0,137.0,-0.4566699863141299
1573.0,Capacitación en Nutrición y Manejo de Ganado Lechero.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera s/n Venta Prieta, Ex Centro Minero 42080 Pachuca De Soto Pachuca De Soto",Ambos,1440.0,1,1,2,120,2,98.36065574,0,672.0,313.0,-0.4692323430953856
1574.0,Capacitación en Inseminación Artificial en Bovinos leche.,Secretaría de Agricultura y Desarrollo Rural,Secretaría de Agricultura y Desarrollo Rural,"Carretera S/N Venta Prieta, Ex Centro Minero 42080 Pachuca De Soto Pachuca De Soto",Ambos,1440.0,1,1,2,71,0,100.0,0,727.0,473.0,-0.4692323430953856
1584.0,Reinscripción UPE,Secretaría de Educación Pública,Universidad Politécnica de la Energía,Carretera S/N Ejido de Zaragoza 42820 San Miguel Vindho Tula De Allende,Social,30.0,1,1,1,1304,0,100.0,1,493.0,192.0,-1.4348884990333974
1589.0,Historial académico UPE,Secretaría de Educación Pública,Universidad Politécnica de la Energía,Carretera S/N Ejido de Zaragoza 42820 San Miguel Vindho Tula De Allende,Social,4320.0,0,1,1,135,0,100.0,1,572.0,200.0,-1.4512438232844846
1595.0,Autorización de Bitácora de Control para Residuos de Manejo Especial,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,Calle 100 Adolfo López Mateos 42094 Pachuca De Soto Pachuca De Soto,Ambos,86400.0,1,2,1,30,20,60.0,1,2514.0,2186.0,-1.7945773086944226
1599.0,Actualización al Padrón de Contratistas (Persona Física),Secretaría de Contraloría,Secretaría de Controlaría,"Carretera 0 Venta Prieta, Ex Centro Minero 42083 Pachuca De Soto Pachuca De Soto",Ambos,22864.51619047619,0,0,1,0,0,0.0,1,3338.0,1639.0,-1.5494651644798785
1613.0,Elaboración de Contrato,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,3,1,80,0,100.0,1,428.0,315.0,-1.4003246969859782
1614.0,Constancia de No Afectación,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,0,6,1,182,0,100.0,1,1647.0,1210.0,-1.3461101738005607
1621.0,Constancia No Comprendida,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard km. 93.5 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,20.0,1,1,1,1,0,100.0,1,617.0,352.0,-1.4348448530092361
1622.0,Constancia de No Invasión a Fraccionamiento,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard km. 93.5 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,20.0,1,1,1,0,0,0.0,1,632.0,249.0,-1.4348448530092361
1623.0,Constancia de Verificación de la Poligonal de Fraccionamiento,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard km. 93.5 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,20.0,1,1,1,0,0,0.0,1,758.0,254.0,-1.4348448530092361
1635.0,Examen de admisión UTMIR,Secretaría de Educación Pública,Universidad Tecnológica de Mineral de la Reforma,Calle 1000 Paseos de Chavarría 42186 Pachuquilla Mineral De La Reforma,Social,25.0,0,0,2,366,0,100.0,1,1182.0,1651.0,-0.4556068056534673
1654.0,Inscripción Nivel Licenciatura Bilingüe UPMH,Secretaría de Educación Pública,Universidad Politécnica Metropolitana de Hidalgo,Boulevard 1009 San Javier 43860 Tolcayuca Tolcayuca,Social,31680.0,2,5,9,957,0,100.0,1,878.0,361.0,6.447114228693483
1656.0,Nube de puntos derivado de vuelo con Dron,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,4320.0,1,3,1,0,0,0.0,1,597.0,3305.4179357022,-1.4190488413513538
1684.0,Otorgamiento o Renovación de Concesiones para el Servicio de Transporte Público,Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Calle 205 Sistema de Transporte Convencional 42083 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,10,1,0,0,0.0,1,8405.0,3305.4179357022,-1.3790149743570712
1694.0,Pago de arrendamiento,Oficialía Mayor,Oficialía Mayor,Calle 100 B Ex Hacienda de Guadalupe 42050 Pachuca De Soto Pachuca De Soto,Social,14400.0,1,0,1,288,0,100.0,0,828.0,801.0,-1.5372524427099485
1705.0,Inscripción ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,Calle sin numero Huichapan 42411 Huichapan Huichapan,Social,20.0,0,6,1,575,0,100.0,1,1255.0,4618.0,-1.346066527776399
1706.0,Declaración de Impuestos Estatales,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,1440.0,2,2,1,221437,0,100.0,0,4307.0,7177.0,-1.4484922134632345
1707.0,Declaración de ISR Enajenación de Bienes Inmuebles Impuestos Federales Coordinados,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,120.0,2,6,1,16181,0,100.0,0,793.0,2178.0,-1.37360333417905
1708.0,Devolución por Concepto de Pago de lo Indebido Estatal,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,14400.0,1,2,1,97,61,61.39240506,0,437.0,1440.0,-1.5026886406625288
1715.0,Pago de Créditos Fiscales Estatales,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,20.0,2,1,1,647,0,100.0,0,1531.0,2173.0,-1.4595763790559808
1717.0,Pago de Créditos Fiscales Federales Coordinados,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,20.0,2,1,1,0,0,0.0,0,843.0,1037.0,-1.4595763790559808
1718.0,Compensación por concepto de pago de lo indebido estatal,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,86400.0,1,0,1,87,0,100.0,0,1031.0,1100.0,-1.8515038166742985
1721.0,Declaración de ISAN,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,60.0,2,2,1,476,0,100.0,0,576.0,574.0,-1.4424690621289182
1730.0,Movimientos y Actualización al Padrón Estatal de Contribuyentes,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,20.0,1,5,3,4649,0,100.0,0,1568.0,2962.0,0.6002659477076867
1735.0,Alta de vehículo particular,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,20.0,2,8,1,67874,0,100.0,1,127797.0,162973.0,-1.3162403659575572
1736.0,Baja de vehículo particular,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,20.0,1,2,1,14448,0,100.0,1,4945.0,33963.0,-1.4175629519855262
1738.0,Expedición de Placas de Demostración para Vehículos de Agencia,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Empresarial,20.0,2,1,9,5,0,100.0,1,1345.0,1959.0,6.516169937094636
